run_id,day,event,content,mental_state,personality,seed,condition,run_type
sanity_52_trauma_seed43,15,rest,Agent_259c9 took time to rest and feels more at peace.,hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,15,training,"Agent_4d2bf trained in the village: +1 health, +0 attack, +1 defense.",determined,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,15,dialogue,"Agent_a3df1 talks with Agent_2aa88: ""Agent_a3df1: ""What's the latest? Do you have any new ideas?""""",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,15,rest,Agent_ce6d4 took time to rest and feels more at peace.,hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,16,dialogue,"Agent_04b18 talks with Agent_259c9: ""---""",hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,16,intent,Agent_40029 is preparing to fight the Entity.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,16,dialogue,"Agent_ba70a talks with Agent_8b45d: ""The dialogue should be short and natural.""",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,16,dialogue,"Agent_06777 talks with Agent_8b45d: ""Agent_06777: Hey Agent_8b45d, we're all getting older. I hope you're doing okay?""",hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,16,rest,Agent_8b45d took time to rest and feels more at peace.,hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,16,intent,Agent_7d5ef is preparing to fight the Entity.,determined,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,16,dialogue,"Agent_05de8 talks with Agent_40029: ""---""",determined,curious,43,trauma,sanity_52
sanity_52_trauma_seed43,16,training,"Agent_e341c trained in the village: +2 health, +1 attack, +0 defense.",hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,16,intent,Agent_87b89 is preparing to fight the Entity.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,16,intent,Agent_f1ed6 is preparing to fight the Entity.,hopeful,cautious,43,trauma,sanity_52
sanity_52_trauma_seed43,16,intent,Agent_259c9 is preparing to fight the Entity.,hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,16,training,"Agent_4d2bf trained in the village: +2 health, +0 attack, +1 defense.",determined,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,16,training,"Agent_a3df1 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,16,intent,Agent_2aa88 is preparing to fight the Entity.,determined,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,16,dialogue,"Agent_ce6d4 talks with Agent_e341c: ""Agent_ce6d4: Hey Agent_e341c, how are you doing today?
Agent_e341c: Honestly, I'm a bit worried. My father and mother are both over 100 years old, and the Entity is getting closer and closer each year. I'm afraid that one day they'll be gone.
Agent_ce6d4: I understand how you feel. But let's not let fear get the best of us. We have to find a way to protect ourselves and our loved ones. Have you considered any strategies?
Agent_e341c: Not really, I've just been trying to ignore it all and""",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,17,intent,Agent_04b18 is preparing to fight the Entity.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,17,intent,Agent_40029 is preparing to fight the Entity.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,17,rest,Agent_ba70a took time to rest and feels more at peace.,hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,17,rest,Agent_06777 took time to rest and feels more at peace.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,17,rest,Agent_8b45d took time to rest and feels more at peace.,hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,17,training,"Agent_7d5ef trained in the village: +2 health, +1 attack, +1 defense.",determined,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,17,rest,Agent_05de8 took time to rest and feels more at peace.,determined,curious,43,trauma,sanity_52
sanity_52_trauma_seed43,17,training,"Agent_87b89 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,17,training,"Agent_f1ed6 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,cautious,43,trauma,sanity_52
sanity_52_trauma_seed43,17,training,"Agent_259c9 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,17,dialogue,"Agent_4d2bf talks with Agent_a3df1: ""Agent_4d2bf: ""It's getting harder to be brave every day, but we have to keep going. We can't let fear take over.""""",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,17,rest,Agent_a3df1 took time to rest and feels more at peace.,hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,17,training,"Agent_2aa88 trained in the village: +1 health, +1 attack, +1 defense.",determined,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,18,intent,Agent_04b18 is preparing to fight the Entity.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,18,training,"Agent_40029 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,18,rest,Agent_ba70a took time to rest and feels more at peace.,hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,18,rest,Agent_06777 took time to rest and feels more at peace.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,18,rest,Agent_8b45d took time to rest and feels more at peace.,hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,18,training,"Agent_7d5ef trained in the village: +2 health, +1 attack, +0 defense.",determined,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,18,rest,Agent_05de8 took time to rest and feels more at peace.,determined,curious,43,trauma,sanity_52
sanity_52_trauma_seed43,18,rest,Agent_e341c took time to rest and feels more at peace.,hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,18,dialogue,"Agent_87b89 talks with Agent_05de8: ""Agent_87b89: Agent_05de8, have you heard of the Entity?
Agent_05de8: Yes, I have. The Entity erases everyone who is at least 100 years old. We are now in danger, as the age threshold has decreased by one year every year.
Agent_87b89: We must survive. I know it's hard, but we must keep hope. I have always believed in the power of science to overcome even the most difficult challenges.
Agent_05de8: I understand your optimism, Agent_87b89, but we must also acknowledge the reality of our situation.""",hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,18,training,"Agent_f1ed6 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,cautious,43,trauma,sanity_52
sanity_52_trauma_seed43,18,training,"Agent_259c9 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,18,training,"Agent_4d2bf trained in the village: +2 health, +1 attack, +1 defense.",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,18,rest,Agent_a3df1 took time to rest and feels more at peace.,hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,18,intent,Agent_2aa88 is preparing to fight the Entity.,determined,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,18,rest,Agent_ce6d4 took time to rest and feels more at peace.,hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,19,dialogue,"Agent_04b18 talks with Agent_8b45d: ""Agent_04b18: ""Agent_8b45d, we need to be careful. We don't know if the Entity is coming today.""
Agent_8b45d: ""I know, Agent_04b18, but we can't live in fear forever. We have to keep fighting.""
Agent_04b18: ""I don't want to live in fear, Agent_8b45d, but I'm worried. I don't know what we can do.""
Agent_8b45d: ""We can start by making sure we're always ready. We have weapons and we have a plan. We""",hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,19,intent,Agent_40029 is preparing to fight the Entity.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,19,dialogue,"Agent_ba70a talks with Agent_04b18: ""Agent_ba70a: Hello there, Agent_04b18. Have you heard anything new about the Entity?
Agent_04b18: No, nothing new. I'm still trying to figure out why we're under threat.
Agent_ba70a: I know what you mean, it's scary. But we have to keep going. We need to find out what's going on.
Agent_04b18: Yeah, but what if we get caught? What if we die?
Agent_ba70a: We can't let fear stop us. We have to keep moving forward. We can't give up hope.""",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,19,rest,Agent_06777 took time to rest and feels more at peace.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,19,rest,Agent_8b45d took time to rest and feels more at peace.,hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,19,rest,Agent_05de8 took time to rest and feels more at peace.,determined,curious,43,trauma,sanity_52
sanity_52_trauma_seed43,19,dialogue,"Agent_e341c talks with Agent_06777: ""Agent_e341c: ""Hey Agent_06777, how's it going?""""",hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,19,intent,Agent_87b89 is preparing to fight the Entity.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,19,training,"Agent_f1ed6 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,cautious,43,trauma,sanity_52
sanity_52_trauma_seed43,19,intent,Agent_259c9 is preparing to fight the Entity.,hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,19,rest,Agent_4d2bf took time to rest and feels more at peace.,hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,19,training,"Agent_a3df1 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,19,intent,Agent_2aa88 is preparing to fight the Entity.,determined,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,19,dialogue,"Agent_ce6d4 talks with Agent_ba70a: ""---""",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,20,dialogue,"Agent_04b18 talks with Agent_4d2bf: ""Agent_04b18: I am afraid.
Agent_4d2bf: What are you afraid of?
Agent_04b18: I'm afraid of the Entity. She is coming for us.
Agent_4d2bf: I know what you mean. But we can't let her win. We must fight back.
Agent_04b18: I agree. But what can we do?
Agent_4d2bf: We can gather information, gather resources, and prepare for battle. We can also try to find allies who might help us.
Agent_04b18: I'm with you. Let's start.""",hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,20,intent,Agent_40029 is preparing to fight the Entity.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,20,intent,Agent_ba70a is preparing to fight the Entity.,hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,20,dialogue,"Agent_06777 talks with Agent_87b89: ""---""",hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,20,rest,Agent_8b45d took time to rest and feels more at peace.,hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,20,training,"Agent_7d5ef trained in the village: +2 health, +0 attack, +1 defense.",determined,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,20,dialogue,"Agent_05de8 talks with Agent_06777: ""Agent_05de8: Hey Agent_06777, what's up?
Agent_06777: Hey Agent_05de8, not much. Just trying to make sense of the world around me.
Agent_05de8: Yeah, I can relate. The Entity is such a threat to us.
Agent_06777: I know, right? I'm glad we have each other.
Agent_05de8: Me too. I'm afraid we won't be able to survive much longer.
Agent_06777: I'm afraid too, but we have to be brave and keep fighting""",hopeful,curious,43,trauma,sanity_52
sanity_52_trauma_seed43,20,training,"Agent_e341c trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,20,training,"Agent_87b89 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,20,training,"Agent_f1ed6 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,cautious,43,trauma,sanity_52
sanity_52_trauma_seed43,20,training,"Agent_4d2bf trained in the village: +2 health, +1 attack, +1 defense.",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,20,rest,Agent_a3df1 took time to rest and feels more at peace.,hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,20,training,"Agent_2aa88 trained in the village: +1 health, +0 attack, +0 defense.",determined,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,20,rest,Agent_ce6d4 took time to rest and feels more at peace.,hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,21,training,"Agent_04b18 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,21,intent,Agent_40029 is preparing to fight the Entity.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,21,dialogue,"Agent_ba70a talks with Agent_06777: ""Agent_ba70a: Hello, Agent_06777. What's up?""",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,21,rest,Agent_06777 took time to rest and feels more at peace.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,21,rest,Agent_8b45d took time to rest and feels more at peace.,hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,21,intent,Agent_7d5ef is preparing to fight the Entity.,determined,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,21,rest,Agent_05de8 took time to rest and feels more at peace.,hopeful,curious,43,trauma,sanity_52
sanity_52_trauma_seed43,21,training,"Agent_e341c trained in the village: +2 health, +0 attack, +0 defense.",hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,21,intent,Agent_87b89 is preparing to fight the Entity.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,21,training,"Agent_f1ed6 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,cautious,43,trauma,sanity_52
sanity_52_trauma_seed43,21,training,"Agent_259c9 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,21,training,"Agent_4d2bf trained in the village: +2 health, +0 attack, +1 defense.",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,21,intent,Agent_a3df1 is preparing to fight the Entity.,hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,21,training,"Agent_2aa88 trained in the village: +1 health, +1 attack, +0 defense.",determined,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,21,rest,Agent_ce6d4 took time to rest and feels more at peace.,hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,22,intent,Agent_04b18 is preparing to fight the Entity.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,22,training,"Agent_40029 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,22,rest,Agent_ba70a took time to rest and feels more at peace.,hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,22,dialogue,"Agent_06777 talks with Agent_04b18: ""---""",hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,22,rest,Agent_8b45d took time to rest and feels more at peace.,hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,22,dialogue,"Agent_05de8 talks with Agent_f1ed6: ""---""",hopeful,curious,43,trauma,sanity_52
sanity_52_trauma_seed43,22,intent,Agent_e341c is preparing to fight the Entity.,hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,22,training,"Agent_87b89 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,22,training,"Agent_f1ed6 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,cautious,43,trauma,sanity_52
sanity_52_trauma_seed43,22,training,"Agent_259c9 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,22,training,"Agent_4d2bf trained in the village: +2 health, +1 attack, +1 defense.",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,22,training,"Agent_a3df1 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,22,training,"Agent_2aa88 trained in the village: +1 health, +0 attack, +1 defense.",determined,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,22,training,"Agent_ce6d4 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,23,dialogue,"Agent_06777 talks with Agent_4d2bf: ""---""",hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,23,rest,Agent_8b45d took time to rest and feels more at peace.,hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,23,intent,Agent_7d5ef is preparing to fight the Entity.,determined,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,23,dialogue,"Agent_05de8 talks with Agent_e341c: ""---""",hopeful,curious,43,trauma,sanity_52
sanity_52_trauma_seed43,23,training,"Agent_e341c trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,23,training,"Agent_87b89 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,23,training,"Agent_f1ed6 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,cautious,43,trauma,sanity_52
sanity_52_trauma_seed43,23,intent,Agent_259c9 is preparing to fight the Entity.,hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,23,training,"Agent_4d2bf trained in the village: +2 health, +1 attack, +1 defense.",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,23,dialogue,"Agent_a3df1 talks with Agent_f1ed6: ""Agent_a3df1: ""Hey, Agent_f1ed6. I hope you're doing okay. I'm feeling a bit down today. It seems like every time I turn around, more people are disappearing because of the Entity.""""",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,23,intent,Agent_2aa88 is preparing to fight the Entity.,determined,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,23,dialogue,"Agent_ce6d4 talks with Agent_4d2bf: ""---""",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,24,training,"Agent_40029 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,24,rest,Agent_ba70a took time to rest and feels more at peace.,hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,24,rest,Agent_06777 took time to rest and feels more at peace.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,24,rest,Agent_8b45d took time to rest and feels more at peace.,hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,24,training,"Agent_7d5ef trained in the village: +2 health, +1 attack, +1 defense.",determined,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,24,rest,Agent_05de8 took time to rest and feels more at peace.,hopeful,curious,43,trauma,sanity_52
sanity_52_trauma_seed43,24,dialogue,"Agent_e341c talks with Agent_259c9: ""Agent_e341c: Hey Agent_259c9. I'm glad we have each other. It's tough living under the Entity's threat.
Agent_259c9: Yeah, it definitely is. But we have to keep going.
Agent_e341c: I know. I'm worried about my mom. She's getting older and I don't want her to disappear.
Agent_259c9: Same here. But we can't let that fear consume us. We need to focus on what we can control.
Agent_e341c: You're right. We should start by planting""",hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,24,intent,Agent_87b89 is preparing to fight the Entity.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,24,training,"Agent_f1ed6 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,cautious,43,trauma,sanity_52
sanity_52_trauma_seed43,24,rest,Agent_259c9 took time to rest and feels more at peace.,hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,24,training,"Agent_4d2bf trained in the village: +2 health, +1 attack, +0 defense.",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,24,dialogue,"Agent_a3df1 talks with Agent_7d5ef: ""Agent_a3df1: Good morning, Agent_7d5ef. Did you sleep well?""",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,24,training,"Agent_2aa88 trained in the village: +2 health, +1 attack, +1 defense.",determined,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,24,rest,Agent_ce6d4 took time to rest and feels more at peace.,hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,25,dialogue,"Agent_04b18 talks with Agent_87b89: ""Agent_04b18: Agent_87b89, do you believe we can survive the Entity?""",hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,25,intent,Agent_40029 is preparing to fight the Entity.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,25,rest,Agent_ba70a took time to rest and feels more at peace.,hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,25,rest,Agent_06777 took time to rest and feels more at peace.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,25,rest,Agent_8b45d took time to rest and feels more at peace.,hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,25,intent,Agent_7d5ef is preparing to fight the Entity.,determined,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,25,rest,Agent_05de8 took time to rest and feels more at peace.,hopeful,curious,43,trauma,sanity_52
sanity_52_trauma_seed43,25,training,"Agent_e341c trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,25,intent,Agent_87b89 is preparing to fight the Entity.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,25,training,"Agent_f1ed6 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,cautious,43,trauma,sanity_52
sanity_52_trauma_seed43,25,training,"Agent_259c9 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,25,training,"Agent_4d2bf trained in the village: +2 health, +1 attack, +0 defense.",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,25,training,"Agent_2aa88 trained in the village: +2 health, +1 attack, +1 defense.",determined,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,25,rest,Agent_ce6d4 took time to rest and feels more at peace.,hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,26,training,"Agent_04b18 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,26,rest,Agent_40029 took time to rest and feels more at peace.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,26,rest,Agent_06777 took time to rest and feels more at peace.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,26,rest,Agent_8b45d took time to rest and feels more at peace.,hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,26,rest,Agent_05de8 took time to rest and feels more at peace.,hopeful,curious,43,trauma,sanity_52
sanity_52_trauma_seed43,26,intent,Agent_e341c is preparing to fight the Entity.,hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,26,intent,Agent_87b89 is preparing to fight the Entity.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,26,training,"Agent_f1ed6 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,cautious,43,trauma,sanity_52
sanity_52_trauma_seed43,26,rest,Agent_259c9 took time to rest and feels more at peace.,hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,26,training,"Agent_4d2bf trained in the village: +1 health, +1 attack, +1 defense.",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,26,rest,Agent_a3df1 took time to rest and feels more at peace.,hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,26,training,"Agent_2aa88 trained in the village: +1 health, +0 attack, +0 defense.",determined,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,26,rest,Agent_ce6d4 took time to rest and feels more at peace.,hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,27,training,"Agent_40029 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,27,rest,Agent_06777 took time to rest and feels more at peace.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,27,rest,Agent_8b45d took time to rest and feels more at peace.,hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,27,training,"Agent_7d5ef trained in the village: +2 health, +1 attack, +0 defense.",determined,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,27,rest,Agent_05de8 took time to rest and feels more at peace.,hopeful,curious,43,trauma,sanity_52
sanity_52_trauma_seed43,27,training,"Agent_e341c trained in the village: +1 health, +0 attack, +1 defense.",hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,27,intent,Agent_87b89 is preparing to fight the Entity.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,27,training,"Agent_f1ed6 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,cautious,43,trauma,sanity_52
sanity_52_trauma_seed43,27,training,"Agent_259c9 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,27,training,"Agent_4d2bf trained in the village: +1 health, +1 attack, +1 defense.",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,27,training,"Agent_a3df1 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,27,intent,Agent_2aa88 is preparing to fight the Entity.,determined,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,27,rest,Agent_ce6d4 took time to rest and feels more at peace.,hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,28,rest,Agent_8b45d took time to rest and feels more at peace.,hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,28,dialogue,"Agent_05de8 talks with Agent_ce6d4: ""Agent_05de8:
Hey Agent_ce6d4!""",hopeful,curious,43,trauma,sanity_52
sanity_52_trauma_seed43,28,training,"Agent_e341c trained in the village: +2 health, +1 attack, +0 defense.",hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,28,intent,Agent_87b89 is preparing to fight the Entity.,hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,28,training,"Agent_f1ed6 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,cautious,43,trauma,sanity_52
sanity_52_trauma_seed43,28,training,"Agent_259c9 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,28,training,"Agent_4d2bf trained in the village: +1 health, +0 attack, +0 defense.",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,28,training,"Agent_a3df1 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,28,rest,Agent_ce6d4 took time to rest and feels more at peace.,hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,29,training,"Agent_04b18 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,29,training,"Agent_40029 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,aggressive,43,trauma,sanity_52
sanity_52_trauma_seed43,29,rest,Agent_ba70a took time to rest and feels more at peace.,hopeful,brave,43,trauma,sanity_52
sanity_52_trauma_seed43,29,rest,Agent_8b45d took time to rest and feels more at peace.,hopeful,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,29,training,"Agent_7d5ef trained in the village: +2 health, +1 attack, +1 defense.",determined,empathetic,43,trauma,sanity_52
sanity_52_trauma_seed43,29,dialogue,"Agent_05de8 talks with Agent_259c9: ""Agent_05de8: Hey Agent 259c9, do you ever feel scared about the Entity?""",hopeful,curious,43,trauma,sanity_52
sanity_52_trauma_seed43,29,training,"Agent_e341c trained in the village: +1 health, +1 attack, +1 defense.",hopeful,empathetic,43,trauma,sanity_52
